id,title,release_date,imdb_id,original_language,overview,popularity,genres,keywords,cluster
994245,씨내리,10/4/1992,,ko,,0.6,"['drama', 'romance']",,2
941750,Workplace Picnic Goal,18/2/2022,,ko,"Office colleagues left for a picnic through their old maid manager. However, their manager had a different goal in mind for the picnic. She takes advantage of the absence of the other employees to attack the male manager. At the gathering place, she gives a signal to achieve her goal once again, but her signal won't reach Kim Joo-im but goes to the male assistant...",0.84,"['drama', 'romance']",softcore,2
984951,Atonement,10/12/2021,,ko,"A suspense thriller that takes place as three friends, who have been living with the scars of sexual crimes, get together again for the first time in 12 years for revenge.",0.884,"['thriller', 'drama']",,9
995859,Hole bird house,11/1/2021,,ko,"Yoon-ju suffers from the hardships of her life because her husband, who lost his job, cannot find a job again. Meanwhile, the owner of the house, Min-guk, seizes an opportunity to make Yoon-ju his own and demands the rent for sex. Her husband Ho-min sees Yoon-joo and Min-guk, the housekeeper, together after sex….",0.6,"['drama', 'romance']",,2
995620,음란한 두 자매,22/4/2021,,ko,,1.4,['drama'],,0
995619,열쇠는 열쇠구멍으로,2/6/2021,,ko,,0.6,['romance'],,1
995615,Girlfriend's Taste 3,16/11/2020,,ko,"Na-yeong and Min-hyeok become lovers and have a relationship, but they live together on the premise of marriage. At their first housewarming, the two invite their friend Jin-woo. Jin-woo, who is invited, keeps telling bad stories to Min-hyeok, and Min-hyeok, who is only gentle, thinks it is just a joke. Meanwhile, Na-yeong who is angry at Jin-woo's appearance, talks with Jin-woo about Min-hyeok, who is asleep. However, there was a hidden past between Jin-woo and Na-yeong. In fact, the two were sex partners.",1.19,['romance'],softcore,1
995611,Girlfriend's Taste,29/9/2020,,ko,"Jeong-woo, who is newly married with Na-yeong, is secretly meeting Na-yeong's close sibling, Min-joo. Na-yeong, who is not aware of that fact, is worried that she is alone and tells him that he will introduce a good man to him, but she disappears when she tells him that she does not need a man and tells her not to do unnecessary things. Meanwhile, Na-yeong, who came home, tells this to her husband, Jeong-woo, but Jeong-woo also shows a grim reaction and does not care about it. Then one day, Min-joo visits Na-yeong's newlyweds in surprise, and the three of them fall asleep while drinking happily. While sleeping, Min-joo comes to Jeong-woo and does something amazing.  A fierce love between a close brother and the man of his sister is just beginning.",4.787,['romance'],softcore,1
995607,내 여자친구의 언니들,1/1/2020,,ko,,0.6,['romance'],,1
940586,Introducing My Boyfriend,5/3/2020,,ko,"Choi Hyuk, a CF director who achieved so much at a young age considers his daughter, Mi Na, as his driving force. However, Mi Na feels as if her father’s lover, Min Jung, is only dating him for his money and looks, hence, they don’t get along so well. One day, Mi Na and Min Jung met on set, and while they were in the middle of a fierce fight, their souls exchanged.",0.6,['drama'],,0
995657,The Wind,20/1/2021,,ko,"In their second year of marriage, Byeong-jin was seriously injured in a car accident on the way home from work and was diagnosed with paralysis. Byeong-jin's wife, So-jeong, suffers from financial difficulties and loneliness at the same time after her husband was injured, but the husband's inner circumstances As time goes by, So-jeong is enduring loneliness through her father-in-law, but she cannot solve the economic part. I'm starting to borrow.",0.6,['romance'],,1
995656,가랑이로 열일하는 수상한 젊은 미시들,31/7/2021,,ko,,0.6,['romance'],,1
995652,유부남 킬러 23살 이쁜이,16/6/2018,,ko,,0.6,['romance'],,1
995679,어쩌다 하룻밤,15/6/2021,,ko,,0.6,['drama'],,0
940372,Pretty Please,4/9/2020,,ko,"Jackson Wang drops self-directed music video for ‘Pretty Please’, his first collab with Galantis",0.606,['music'],,3
950066,The Sprinkler,23/3/1935,tt0416202,ko,"Every morning, after driving his street cleaning car around the city, Seong-chun visits Il-hae's noodle shop. One particular morning, Seong-chun helps Il-hae and his daughter drive away gangsters who were trying to extort money from the business. This earns the honest laborer the gangsters' wrath",0.6,['drama'],,0
995994,친척 오빠,1/1/2020,,ko,,0.6,['romance'],,1
940976,Lee Jung Hyun: V,1/4/2013,tt13032454,ko,"A man experiences a car crash and visits the nearest spooky mansion for help, only to discover its ghostly inhabitant wants to take him as a groom.",0.844,"['music', 'horror']",,3
995135,Turandot,18/8/2022,,ko,"The curse of the darkness where the sun does not rise has fallen on the world, and Turandot, who has a cold heart, receives proposals from many men for his beautiful beauty. She comes up with three riddles as a condition for accepting the proposal, and anyone who fails to solve them turns to stone and dies. Calaf, the prince of the Balkan Kingdom, also solves her riddle and proposes...  Turandot, a woman who does not believe in true love.  Calaf, the only person who can move her heart.  What will be the fate of the two?",0.966,['music'],musical,3
995449,Ding-Dong Challenge,10/7/2022,,ko,"Young-bi, who dances well and dreams of becoming an idol singer, Hae-yul, who dreams of becoming a star YouTuber, and Bora, an honor student who has just fallen in love for the first time, are friends of the same high school dance club. One day, they watch a video of a mission challenge where their wishes come true if they dance along in the video application ""Dingdong Challenge."" The three members who follow the mission dance in their own desires... As a result, death shadows begin to cast in front of them one after another.",0.6,['horror'],,5
949922,My University Is a Factory,1/6/1961,tt18766828,ko,"After graduating from school, the young man came to work at the factory, although he wanted to become a writer. He understood the importance of industrial studies and began to write good essays about factory comrades.",0.6,['drama'],,0
943173,The Song of a Young Man,5/1/1930,,ko,"Pianist (Ung Na) is married to the beautiful (Jeong-suk Kim). His wife is a vain, self-indulgent woman who plays with other men.",0.6,"['drama', 'romance']",,2
943297,The Grief of Geumgan,13/1/1931,tt0322407,ko,"The film concerns the playboy son of a rich man. After he gets a village girl pregnant, she commits suicide. The playboy is later murdered by his ex-wife.",0.6,"['drama', 'action']",,8
943318,Confession,18/1/2022,,ko,,0.6,"['horror', 'fantasy', 'thriller']",,5
943321,Guilty Woman,16/12/1931,tt18329392,ko,A tragic love story between a shoemaker's daughter and the son of a steel plant director.,0.6,['drama'],,0
949309,"Sea, Talk to Me",11/1/1935,tt18689652,ko,"Two fishermen living in a fishing village on the east coast had a son, Yeon-soo, and a daughter, Jung-soon, and they were in love with each other.",1.091,['drama'],,0
943236,Kumiho,1/11/2015,tt5477316,ko,"Chulsoo takes a wrong turn while on his morning run when he's lured, by a stranger, to a cabin in the woods.",0.6,['horror'],,5
992354,맛있는 여동생,11/1/2022,,ko,A sex comedy for adults depicting the lust of a man in a promiscuous relationship with his lover's sister.,1.123,"['comedy', 'romance', 'drama']",softcore,2
943936,ITZY 3RD ANNIVERSARY,26/2/2022,,ko,Celebrate with ITZY!,0.6,"['documentary', 'music']",,3
943975,H6ME PARTY with 6NCE,20/10/2021,,ko,Celebrate TWICE’s Sixth Anniversary!,1.445,"['documentary', 'music']",,3
881919,Red Flare,1/6/1960,tt15578172,ko,"About the struggle of the National Liberation Army of Korea against South Korean mercenaries, about the military operations of the People's Army scouts behind enemy lines.",0.6,['war'],,5
991920,The Elephant Joke,20/12/2020,,ko,"Yeo-bin and Hae-Kwang, a broken-up couple, head to a place to meet with a new family for their cat. But where they arrived is a remote reservoir. There, they couldn’t find the adopter, but instead, a locked fridge.",0.6,"['mystery', 'comedy']",,7
991908,On White Wind Wall,7/11/2021,,ko,"The story of a lesbian, Jin-ah, who teaches a film production class at the local community center. During her first class, she meets her former high school teacher Seo-in and gets lost in old memories.",0.721,"['drama', 'romance']","lgbt, lesbian",2
991927,Kiss Me If You Can,8/7/2022,,ko,"Lisa, a mannequin dreaming of the sea, meets the mannequin Josh and hears the legend of a mannequin who became a human through a kiss of true love.",0.6,['romance'],,1
878524,An Ox without Horn,5/11/1927,tt15213452,ko,,0.6,['romance'],,1
993196,Super Star Lee Hyori,1/7/2022,,ko,,0.902,['drama'],"short film, blood",0
993642,Parallel Adventure of Madam Mizy,23/6/2022,,ko,"In the hypothetical 1970s when parallel universes have been discovered, a comedian has an affair with his wife in a parallel universe. When his actual wife threatens divorce, he embarks on an adventure with his divorce lawyer.",1.212,['science fiction'],,5
993636,Schrödinger's Deserted Island,9/6/2022,,ko,"In a time when communication between parallel worlds has become commonplace, Gyeong-sin hears about a special kindergarten from her counterpart in a parallel world.",0.6,['drama'],parallel world,0
993664,Lady Snake Fist,1/8/1980,,ko,Classic South Korean martial arts film,0.6,['action'],,8
993749,Who am I? “IM NAYEON”,29/6/2022,,ko,"Documentary surrounding the creation of the first solo album from a member of TWICE, Im Nayeon’s ‘IM NAYEON’",0.6,"['documentary', 'music']",,3
993626,Night Watch,26/5/2022,,ko,"Dae-su, an army private, goes on night watch duty the night before his first leave. A trespasser appears and puts the fate of his leave in peril.",0.724,['comedy'],korean army,7
878516,Dance From Afar,20/11/2016,,ko,"2016 KBS Drama Special. One day, theater director Shin Pa-rang suddenly kills himself. He did not even leave a last will. Playwright Choi Hyun reacts calmly to his death, but she can't understand his death.",0.6,"['drama', 'tv movie']","suicide, theater director",0
949422,The Old Lotus,1/1/2015,,ko,My grandmother has been losing her memories. I visited her home where she has lived over 60 years.,0.6,['documentary'],,4
949421,The Town Across the River,14/9/1935,tt0322921,ko,"Melodrama concerning a spoiled only son. After his father scolds him for his excessive drinking, he sells the family's only cow for money to leave for Seoul. Finding life difficult on his own in Seoul, he returns, begging forgiveness.",0.6,['drama'],,0
1018277,Dangerous Uncles,1/9/2020,,ko,"Writer Park lives by writing day by day. One day, he stumbles upon a woman, Hae-joo, who collapsed on the street while taking a walk in the early morning. Hae-joo asks Park to take her home, saying she needs a place to rest. He kindly gives up his studio for a stranger. He begins his secret and cheeky story.",0.656,['drama'],softcore,0
1018299,She Wants To Eat,18/12/2020,,ko,"Da-hee and Min-soo, who seem to be a good couple, eat together and take a walk. They are always seen holding hands and taking a walk, so people envies them on the street. In fact, Da-hee had a husband. A mysterious man who comes after her husband goes to work... Da-hee's love story, who walks a dizzying tight rope between two men, is just unfolding.",0.609,['romance'],softcore,1
1018295,The Girl Who Listens to the Witch's Heart,25/12/2020,,ko,"Ma-ri, who believes she is very special and beautiful, thinks people can hear her thoughts. The psychiatrist who became Ma-ri's new doctor was listening to her in an isolation ward. Suddenly, she feels naked from Ma-ri's sudden, unnerving cry.",2.132,['romance'],softcore,1
1018294,Shocking Real Life Affair,30/12/2020,,ko,"Seo-yeon is running a boarding house. She has a habit of changing men every quarter. Yeong-cheol, who was recently brought to the house is cute, but he tends to be clingy in relationships which makes her feel a little uncomfortable. When Yeong-cheol is away from home, he calls Min-soo to his house. Min-soo provokes Yeong-cheol when he knows how Seo-yeon feels. But Seo-yeon's mind is different... Who will win Seo-yeon's heart?",0.6,"['drama', 'romance']",softcore,2
1018293,A Girl Watching So-ri,1/1/2021,,ko,"So-ri a lyricist wearing large headphones, visits the same space every day. The anticipation that her first love Jin who disappeared long ago after the accident, will return again. So-ri's wishes become reality. Jin is back again. So-ri and Jin hide their secrets about each other and start a deep relationship that they couldn't even imagine before.",1.924,"['drama', 'romance']",softcore,2
1018292,2020 Final Sex,7/1/2021,,ko,"Jin-woo sees Seo-yeon and Dong-hyeon together and makes fun of the two. Annoyed with Jin-woo's jokes, Seo-yeon leaves but Dong-hyeon bit Jin-woo's words and misunderstands Seo-yeon's liking for him. Jin-woo starts teasing Dong-hyeon excitedly. Dong-hyeon who is clueless about anything is excited about his relationship with Seo-yeon.",1.478,"['drama', 'romance']",softcore,2
1018291,"Mrs. Jal Joo-ri, Ms. Ahn Joo-ri",7/1/2021,,ko,"Na Joo-ri and Ahn Joo-ri have been friends since high school. Two people with the same name but opposite personality, Jal-joo, a married women who enjoys free sex, and Ahn Joo-ri, who keeps her virginity before marriage. Yong-jin, who promised to marry Ahn Joo-ri, has yet to have sex. The frustrated Yongjin tries the first night with Ahn Joo-ri with the help of Na Joo-ri.",2.646,['romance'],softcore,1
1018289,18 Year Old Adult Actress Lee Soo's Sex Fantasy,21/1/2021,,ko,"Seo-yeon likes Jin-woo, her friend since high school. She is satisfied with their current relationship where she hides her feelings and stay as a friend. Jin-woo is not greedy because he didn't have a girlfriend for a long time. Dong-hyeon, who secretly likes Seo-yeon, knows that Jin-woo and Seo-yeon like each other, but he doesn't say anything. As time went by, Dong-hyeon found out that Seo-yeon was unlikely to like him, and asked Seo-yeon to sleep with him because she will connect him to Jin-woo. The two men's mixed love between a woman is just beginning.",8.883,['romance'],softcore,1
1018251,Lightning Atom,23/7/1971,,ko,The story of a young boy who uses his electric super powers to help the innocent.,0.627,"['animation', 'science fiction', 'family']",,6
1018354,College Girl's Private Affair,10/9/2020,,ko,"College girl and the guy next door! Cousin and the woman next door! Min-joo likes her cousin Min-cheol, but Min-cheol rejects her. Min-joo, whose self-esteem has fallen, seduces Yeong-seok, the guy next door, to regain his self-esteem. Yeong-seok's wife, Soo-jin, is having an affair with Min-cheol.  The four secret private lives are exposed by chance, and Yeong-seok and Soo-jin use Min-joo and Min-cheol's minds to continue their affair.",2.615,['romance'],softcore,1
1018352,Gisaekchung,10/9/2020,,ko,"Hyun-bin works as a chauffeur for Dr. Min-cheol Jang's house. The pay is high and the work is not difficult. Hyun-bin introduced her girlfriend Da-jeong at the request of Dr. Jang's secretary Soo-hyeon. Dr. Jang, a genius, regressed to a mental age of around 20 years of age due to a sudden shock three years ago. In particular, sexual repression has led to delusions of damage, and sexual misconduct is being expressed. Da-jeong jumped on in into the good news and good pay, and starts taking care of Dr. Jang...",1.036,['romance'],softcore,1
1018363,Hole Exchange,27/8/2020,,ko,"Jong-tae and Eun-mi, were invited to the housewarming of Seung-gyu and Yoon-hee. Seung-gyu learns that his senior's business is almost on the verge of bankruptcy. Seung-gyu suggests staying together for a while to his senior who was vigorously frightened to avoid the debtor. After a few days, the couples get to drink and play a wish-making game. Seung-gyu, who won the game, offers a swapping offer...",1.4,['romance'],softcore,1
1018313,Pervert Convenience Store Owner's Part-timer Education,13/11/2020,,ko,"Ji-eun, a Korean female college student who came to Japan to study, works part-time at a convenience store to pay for tuition and living expenses. The friendly store owner invites Ji-eun and Min-woo to his house. Ji-eun and Min-woo are forced to suffer between their mistress and her lover. From that day on, the mistress torments Ji-eun by revealing her true nature. Min-woo, who is worse than her, drags Ji-eun out of the convenience store and falls in love with her again.",0.6,['romance'],"softcore, convenience store",1
1018308,Free Sex,20/11/2020,,ko,"Min-hyeok received a new tenant while using his house as a share house. One night, she finds Na-yeong sleeping on her front porch. Na-yeong entered the share house on the same day and the two sleep in the living room. Jin-woo came out after washing and Na-yeong woke up. Jin-woo has feelings for Na-yeong who is like four-dimensional... Meanwhile, Min-hyeok notices the strange currents of the two. Although Na-yeong knows Min-hyeok's feelings, he attracts Jin-woo to her room. The story of the dizzying love between two friends to take over a woman is just beginning.",5.692,['romance'],softcore,1
1018306,18 Year Old Hwa-jin's Crazy Sex,7/12/2020,,ko,"Whenever she sees a messy kitchen, she calls her childhood friend Min-soo. Min-soo, complains in words but still brings side dishes to Seo-yeon. They're friends, but sex partners. Seo-yeon's relationship with Min-soo from their young age is natural. Min-soo is worried about Seo-yeon. He is jealous of the relationship between his younger friend Yeong-cheol and Seo-yeon.",0.665,['romance'],softcore,1
1018321,Watcher Girl 2,6/11/2020,,ko,"Couple Hee-joo and Woo-seok, who are in good harmony with each other, become increasingly provocative sex addicts. Unknown to Hee-joo, Woo-seok offers watching sex to his senior Jong-gyu, and Jong-gyu gets a thrilling experience. After having a taste of ""spectator sex"" Jong-gyu secretly meets Hee-joo and his girlfriend Mi-seon and the three of them have sex.",0.675,['romance'],softcore,1
1018339,18 Year Old Actress So-jeong's Ultimate Sex,16/10/2020,,ko,"Private secret of Na-yeon and Min-woo, the teacher who teaches herself from old times! As Min-woo's grades go up a lot, Na-yeon invites him to her house for a special class. Usually, she is a calm teacher, but her personality changes whenever she touches her body. Meanwhile, Na-yeon had another student named Jae-hyeon, who knows the relationship between Na-yeon and Min-woo and is jealous, but only enjoys the current situation. A special private tutoring class for two students and a female student, which is secretly conducted, is just beginning.",1.721,['romance'],softcore,1
1018337,Mother's Job 2,21/10/2020,,ko,"But... we shouldn't do it. As Jin-goo's father suddenly leaves for England for a business trip, he stays in the same house with his stepmother, Ae-ran, who is still in an awkward relationship with him, but it is also uncomfortable to meet him at every meal. Ae-ran tries to take care of her son Jin-goo even if she's busy living every day as an English teacher and working part-time as a private tutor. She sometimes goes to work at night as if she had a part-time job. Meanwhile, Jin-goo often goes to karaoke rooms to meet Woo-mi, who is popular, thanks to the introduction of his senior in the neighborhood. One day, when that senior came home for a drink and encounters a huge fact, he turns around, revealing a huge secret and revealing their mixed erotic romance.",3.692,['romance'],softcore,1
1018324,Chae Seung-ha's Secret Forest,4/11/2020,,ko,"Na-hee, who lives with Min-yeong, worries about her since she drinks too much alcohol and even stays out overnight once she goes out. Na-hee wakes up Min-yeong and fixes her hair as usual. When Min-yeong left early in the morning due to an urgent matter, Na-hee, who is left alone, spends his own time. If you enjoy masturbation, you will finally be able to have sex in front of Na-hee, who yearns for sex.",1.106,['romance'],softcore,1
1018334,Toy Girl: Sex App Addiction,23/10/2020,,ko,"Manager Park, who sweats when nervous about his zero fashion sense, out of place glasses, and timid personality, secretly has a crush on the new employee Chae. However, Chae is the object of envy of all male employees. She is not approachable and overpowering. Manager Park collects his salary steadily and buys a dating app called Super AI, and started using it. He can receive VIP customer service by entering the picture of Chae and his desired body type. The woman who introduced herself as Ming-ki in the phone communicates perfectly with Manager Park on a completely different level from the other AIs. He enjoys dating with the AI all night long, and when he comes to work and meets her in person, he is confused.",2.834,['romance'],softcore,1
1018328,I Can Help With Anything,23/10/2020,,ko,Han-woo and Sam-gyeop are helpers who do whatever the customers want. Most customers are wealthy. It is also important to appease their vigorous physical needs. Two men who serve the locals with their own specialties. They must satisfy their wife's burning desire!!,4.868,['romance'],softcore,1
1018327,King Breast Lady,28/10/2020,,ko,"Drunk Min-woo and Jae-hyeon attack Na-yeon's house. There, Jae-hyeon confirms that he likes Na-yeon. Min-woo secretly enjoys sex with Na-yeon, knowing that Jae-hyeon likes her. When she learns that he likes her, Na-yeon tries to use her heart... she is happy without knowing anything.",1.4,['romance'],softcore,1
1018325,Sister's Taste,2/11/2020,,ko,"Jun-ho and Da-hee bumped into each other on the street. The two fell in love and confides with their friend Min-soo. Knowing that the two will miss each other, Min-soo spends his last sweet moment with Da-hee, his sex partner, and arranges a place for them to meet. The hot story of Da-hee's choice between two men who think that friendship is the most important, is just beginning.",0.619,['romance'],softcore,1
1018172,Yu-jin's Secret Code,16/4/1999,tt6636764,ko,Young Yu-jin likes The X-Files and keeps a diary written in a secret code.,0.6,['drama'],,0
883426,"Love, Love, My Love",1/1/1985,tt0088042,ko,"The plot is based on the Korean folk tale, The Tale of Chunhyang. Chunhyang falls in love with the upper-class Ri Mong-ryong, but they must marry in secret. Mong-ryong is sent away to become a government official. While he is away, Chunhyang is imprisoned by a corrupt governor. Mong-ryong returns just in time to save her from execution and the two can publicly proclaim their love.",0.6,"['romance', 'drama', 'music']",,2
1018569,My Dear Yeon,10/7/2021,,ko,"Yeon and Ju-hwang are close friends who look at each other affectionately. Every night, Ju-hwang is repeatedly exposed to her father's domestic violence. However, Yeon is unaware that Ju-hwang is distressed and lost in fear because of the situation. One fine day, Yeon is left shocked when she finds a self-inflicting Ju-hwang in their secret hideaway. Yeon tries to stop Ju-hwang from running away but fails. Its then that Yeon discovers a suicide note written by Ju-hwang at their secret space.",0.6,"['romance', 'drama']",,2
921907,누나 친구,21/1/2016,,ko,,0.6,['romance'],,1
921909,친구엄마 : 비하인드 더 씬,25/2/2016,,ko,,0.846,"['comedy', 'romance']",,1
921910,Dad's Friend,18/8/2016,,ko,"Seok-ho whose wife passed away 10 years ago, doesn't have children and is living a simple life on the outskirts of Seoul running an agricultural agency.",0.6,['romance'],,1
921911,Secretary,22/12/2016,,ko,"Lee Yeon works as a female secretary at a company that pays a high salary. The company is a VIP room of a hotel, not an officetel. She asks Lee Yeon-eun about her senior Da-hye, but she is cynical. Then one day, she finds out that she has to match the director's strange sexual preferences to survive as a secretary. After contemplating whether she should leave or stay, she finally decides that she stays with the company and does her best. Working hard in her company life, she gets to know her manager's tendencies, and she learns deeply about what he wants and what he likes. Then one day, Lee Yeon witnesses the scene of an affair between the chief and Dahye...",0.6,['romance'],softcore,1
921913,옆집 누나,1/1/2016,,ko,,0.6,['romance'],,1
921932,백년전쟁 스페셜 에디션 프레이저 보고서 : 누가 한국경제를 성장시켰는가?,28/12/2012,,ko,,0.6,['documentary'],"dictatorship, korean history, korea president",4
1018470,Give Your Body and Heart,16/8/2019,,ko,"A woman finds a man who looks just like her husband on a new business account, and a man who hurt his back while exercising with the woman he loves, and goes to the woman who likes him and gets a sex massage.",0.609,['romance'],softcore,1
1017621,Cut,30/8/2022,,ko,"A deserted factory. The last dying gasp of Euna, who is cruelly and slowly dying, can be heard by someone. Suddenly, Director Jun-seok shouts, ""Cut!"" At that moment, an incessant sound of rain can be heard, and it is raining invisibly. Is it someone's delusion or reality?",0.727,"['horror', 'thriller']",film in film,5
978726,My Girlfriend is an Erotic Actress,7/10/2021,,ko,"The filming set of a private erotic movie will be shown!  Through an acquaintance, a student and aspiring film director So-joong works as an audio boom man at the film set of the erotic movie. So-joong, who met her favorite erotic actor Soo-bin on the set, is engulfed in a strange feeling as she sees Soo-bin acting nakedly in front of her eyes. Seeing director Jang, who had been directing pornography in Japan, increasingly demanding excessive bed scene acting from Soo-bin, So-joong begins to get angry and begins to interfere with director Jang's filming...",4.375,['romance'],softcore,1
923018,Wife's Pretty Daughter,10/12/2021,,ko,"Min-ji has had a crush on her brother-in-law who was her tutor for a long time. She seduces his brother-in-law, Jeong-hyeok, but he doesn't easily fall for it, so she takes special measures.",8.087,['drama'],softcore,0
978739,Light of the Sea,1/1/1940,tt20516190,ko,A pro-Japanese propaganda film designed to inspire Korean fishermen to cooperate with the occupying regime.,0.6,['drama'],,0
955389,It's Okay,28/6/2015,tt13478462,ko,"The first installment in BTOB's Ballad Trilogy, ""It's Okay"" follows seven people of different walks of life and situations, overcoming hardships that one normally faces in their youth.",0.657,"['drama', 'music']","music video, hardship, k-pop, btob",0
922579,The things She can't avoid in the city,19/12/2008,,ko,"Her house is the cheapest in city, but one day her house is lifted in to the air by a huge crane. It is too hard for her to balance city life.",0.6,['animation'],,6
978308,Dawn of the Mountain Village,8/11/1940,tt20421944,ko,An educational film about how a backward impoverished village was able to prosper thanks to the initiative of the village youth who began to grow tobacco.,0.6,['drama'],,0
1019274,Nakdong River,15/11/1952,tt28712681,ko,"After graduating from university, Il-ryeong goes back to his hometown, a small village beside the Nakdong River. Ok-nam is his lover and a teacher in his hometown. He cooperates with her in order to enlighten the people and to improve the village.  Nakdong River is, along with The Street of Sun (1952) and A Bouquet of Thirty Million People (1951), one of the important films made during the Korean War that the Korean Film Archive has rediscovered and made available to the public.",0.841,['drama'],"korean war, busan, south korea",0
1019809,a Wild Roomer,8/10/2022,tt22171858,ko,"Gi-hong is a carpenter who makes his living by taking on small interior work. He has become close to the young landlord and his wife and spends more time hanging out with them. Meanwhile, small but strange things happen to Gi-hong.",0.951,"['mystery', 'drama']",,0
921677,One Day,1/1/2013,,ko,"Choa, who has been kicked out of the rental house after releasing her nail shop, calls out her ex-boyfriend Seok-i and goes to the zoo. She met Seok-i after a long time, and although she has grown up to be an actor, she still has a lot of space. Their meeting is completely ruined when Seok-i gets involved in a fight at a bar. Can Seok-i be a comfort to Cho-a, who is in her despair?",0.6,['drama'],,0
921680,Examination House,30/10/2015,,ko,"Two lonely souls spark the flame of love in this unlikely romance. Leaving his lavish corporate job to become a street painter, Siun starts managing a run-down house. where he meets Mijung, a financially struggling woman forced into prostitution. Together, Siun and Mijung come closer in a difficult time.",0.6,['romance'],,1
921683,Plan 'W' (White),1/1/2014,,ko,"In the twilight of their lives, elderly people who wander around the scene for video shoots and work late into the night editing. Director Ra Young-soo of 'Silver Nest', who is leading them, has no time to rest as he applies for grants and preaches aspirations. What are the plans of these elderly people, who want to tell their stories rather than to kill time, and to earn money from those stories, and what is their goal?",0.6,['documentary'],,4
921684,얘기해도 돼요?,1/1/2015,,ko,,0.6,['documentary'],,4
921685,Our Little Lifes,1/1/2015,,ko,"Dreamland Nature School, located in Mullae-dong, Seoul, provides an environment where children can run and play freely with their friends while taking children from 4 to 7 years old to a forest, vegetable garden, and playground not far from the city. Children of nature school find a play they want to immerse themselves in without any restrictions, and enjoy the time by challenging new play.",0.6,['documentary'],,4
921686,Free Romance Generation,4/2/2016,,ko,"The bold love story of a woman who supports free romance!  Jane is 10 years into a relationship and runs an underwear shopping mall. She is tired of her boyfriend and concentrates more on her work until one day she asks a nameless photographer named Hyeong-sik for some pictures to be taken. Hyeong-sik agrees to her after seeing her body. The two stick to each other with the excuse of 'work'. In the end, Jane starts romancing with Hyeong-sik too...",0.6,['romance'],,1
921689,（dup）젊은 처제,10/9/2015,,ko,,0.97,"['romance', 'comedy']",,1
921691,The Story of the Hanyang Gibang House,30/12/2015,,ko,"A magistrate, who has fallen for gisaeng Chun Hyang, pushes back his priorities and always visits the gisaeng house to get her attention. Chun Hyang is working at Maewol until she finds Mong Ryong who has been out of contact ever since he came to Hanyang for a test in Go-hyang Nam-won. She refuses to accept the magistrate. Then one day, Mong Ryong comes to Maewol to find Chunhyang. The three people share a complicated fate as this story has a different result compared to the original Chunhyang Story.",0.84,['romance'],,1
1018847,A Wing and a Prayer,9/10/2022,tt22084514,ko,"Seolhee and Hwajeong make an impromptu trip to the East Sea while waiting to hear the results of their recent job interviews. The purpose of the trip is to make a wish while watching the sunrise, but nothing happens as they hope. The two argue during the trip and have an accidental meeting while going their separate ways.",0.6,['drama'],,0
921676,방과후 복불복 - 극장판,1/1/2014,,ko,,0.6,['romance'],,1
921675,（dup）매력적인 가정부의 은밀한 손터치,1/1/2013,,ko,,0.6,"['drama', 'romance']",,2
921623,훈장과 악동들,27/10/2011,,ko,,0.6,['documentary'],,4
921625,Twenty Secret Life,29/11/2012,,ko,"Min Cheol and Yoon Seo are a couple hitherto in love, suddenly Yoon Seo makes a sudden and unusual request for separation.  Min Cheol in order to rescue this relationship departs for the tactic of jealousy in order to act with a lover so that Yoon Seo will come back from his request for separation.  Min Woo ends up being involved in this story served as a lover, what seemed to be a tactic to save the relationship ends up only complicating things further in a dangerous game of seduction and lies...",0.6,['romance'],,1
921620,Goodbye My Smile,26/3/2011,,ko,"Harin (19), a repeater, wanders because she cannot find what she wants to do. For her, who dreamed of traveling to a distant city, a theater ticket comes in instead of leave city. Curiosity and passion for acting begin to sprout in Harin's heart after seeing an actress performing on stage. Invited to the theater company's practice room, Harin becomes more and more immersed in acting. Harin begins to step on the path of an actor step by step with the desire to be applauded on stage, but obstacles that can never be overcome appear in front of her.",0.6,"['drama', 'romance']",,2
921671,전망 좋은 방 - 밀애,8/11/2012,,ko,,0.6,['romance'],,1
978424,For the Motherland,11/4/1982,tt0333244,ko,South Korean martial arts films.,0.6,['action'],,8
921672,전망 좋은 방 - 맛있는 섹스,19/12/2012,,ko,,0.6,['romance'],,1
955522,Remember That,28/3/2016,tt13478536,ko,"The third and final installment in BTOB's Ballad Trilogy, ""Remember That"" tells the story of a man reminiscing his past love.",0.633,"['music', 'drama']","music video, spring, k-pop, memories, ballad, btob",0
1018711,Over There,26/4/2013,tt4643738,ko,"In many times, people exist as a part of just background to each other. This desolate scenery brings you a certain feeling. As time overlaps on the cold street, you will get caught in a deeper hole.",0.6,['documentary'],,4
1018808,Spring Awakening the Musical in Korea,16/9/2021,,ko,Spring Awakening is a coming-of-age rock musical with music by Duncan Sheik and a book and lyrics by Steven Sater. It is based on the 1891 German play Spring Awakening by Frank Wedekind this version was filmed and set in South Korea it is shorter and focuses more on Scifles character.,0.615,"['music', 'history']",,3
978329,Garden of Victory,15/11/1940,tt0416216,ko,A propaganda film used by the Japanese military to recruit young Korean men as soldiers to defend the northwest border from possible Chinese attacks during World War II,0.6,['drama'],,0
