id,title,release_date,imdb_id,original_language,overview,popularity,genres,keywords,cluster
995360,Si Lucio at si Miguel: Hihintayin Kayo sa Langit,1/1/1992,tt0440594,tl,,1.652,['comedy'],,1
985421,Retirada,7/8/2022,,tl,A retired government employee’s new hobby leads to existential desperation and financial complications.,0.893,['drama'],,0
985424,Elehiya,18/11/2022,tt10546394,tl,"Celine, a grieving widow returns to her estranged husband’s family’s island estate to scatter his ashes and claim her inheritance. Paeng and Celine de Miranda, both doctors, seemed to be the perfect couple, beloved by the islanders who were beneficiaries of their many medical missions. But the marriage fell apart, marked by her being unable to bear children and rumors of his infidelities. The once idyllic island is now mired in poverty, squalor, and decadence. It is now up for sale to Korean investors.",0.6,['drama'],,0
985392,Blue Room,7/8/2022,tt22025868,tl,"A progressive rock band composed of privileged teenagers get arrested for drug possession, and are brought into the “Blue Room” where they must make the difficult choice between freedom or standing up for what they believe in.",1.4,"['crime', 'comedy', 'drama']",,0
985394,Batsoy,7/8/2022,,tl,Two young siblings go on a fantastical adventure to satiate their much-coveted and delectable craving for batsoy.,0.686,"['drama', 'fantasy']",,0
992411,Tenyente Pugot,26/6/1981,tt2339679,tl,,0.84,"['action', 'drama']",,9
992403,Z Love,,,tl,,0.6,['horror'],,7
992400,Peyri Teyl,,,tl,,0.6,['drama'],,0
985390,Solace,6/8/2022,,tl,An aspiring boxer takes his fighting chances and discovers the grim reality of the sport.,1.505,['drama'],,0
992352,Biyak Na Manyika,16/3/1979,tt2221617,tl,"A story that starts with a typical sibling quarrel between Melinda, who is a conservative teacher and Shirley, a typical modern teenager. Shirley decided to earn her own money to the point of selling her soul just to show that she can live outside the shadow of her older sister. In reality, Melinda is keeping the secret of her sad past to protect her beloved Shirley.",2.372,['drama'],,0
992341,A Pencil In Need of Sharpening,22/6/2022,,tl,"Ronnel, who is an out-of-school youth and a laborer at a factory in Laguna, is one of the participants of a program for OSYs in an academic institution. When an opportunity knocks, he finds himself choosing between focusing on his present or building his future.",0.6,['drama'],"family dinner, education system",0
949123,Break Free,2/1/2021,,tl,An artistic interpretation of how violence can affect self freedom.,0.6,['drama'],,0
949130,Vende Cristo,1/1/1948,tt0787231,tl,,0.915,['drama'],,0
944004,Broken Blooms,5/4/2022,tt24371722,tl,Broken Blooms explores the travails of a young man dealing with the challenges of a blooming young marriage and his carefree and careless attitude towards morality and friendship—tested to the brink at the time the world cringes in the claws of a global pandemic.,0.929,['drama'],,0
944039,Tuksó,1/1/2010,tt1706573,tl,"When teenage pregnancies alarm the principal of the high school where Mayette teaches biology, Mayette is tasked to incorporate sex education into her lesson. How can she teach her students about sex when, at 32, Mayette is still a virgin?",0.6,"['comedy', 'drama']",,0
991501,The Assassin,,,tl,,0.6,['action'],,2
991519,Pula ang Kulay ng Gabi,10/9/2022,tt22026838,tl,"A lonely wife falls in love with her mysterious tenant, Kiko.",2.427,"['thriller', 'crime']",,5
991516,Anatomiya,6/10/2022,,tl,,0.6,['horror'],,7
985501,Baril sa Baril,17/6/1961,tt0375584,tl,"A story about two childhood friends Mario and Ricardo who are both war heroes, one day a corrupt attorney who desires power uses their good-hearted nature to test their friendship to get rid of each other.",0.877,"['action', 'drama', 'thriller']",,9
949152,Si Juan Daldal: Anak ni Juan Tamad,1/1/1948,tt0791498,tl,"A satire on the social foibles of Filipinos in and out of government, of society, and politics in general.",0.6,['comedy'],,1
878503,Laging Umaga,11/9/1975,tt2107725,tl,"Teresa is pregnant by her rich boyfriend Edwin. However, Edwin is sent away to manage their provincial plant by his father Don Lauro to stop the impending unsuitable match.",0.6,['drama'],,0
985555,Ito Ang Maynila,30/4/1963,tt0375859,tl,,0.952,"['action', 'drama']",,9
985170,Maskarados,27/11/1964,tt2039368,tl,A story about a gallant band of masked swordsmen who swore loyalty to the king reunites to help the beleaguered King from the evil plot of his brother out to overthrow him.,0.841,"['fantasy', 'action', 'adventure']",,2
949441,Molave,1/1/1961,tt0436597,tl,,0.6,['drama'],,0
949466,Siete Infantes de Lara,17/4/1950,tt0791574,tl,,0.6,['action'],,2
992764,Baka Sakali,14/2/2023,tt26756006,tl,"Seymour is interested in Faith until he meets Ferds in a beautiful waterfall resort. The two young men become good friends, and then lovers.",1.4,"['drama', 'romance']","lgbt, gay theme",3
992784,Bingwit,8/8/2022,tt21653910,tl,"Salem is an ambitious woman who uses her body to attract three men - her politician husband Domingo, the hunk servant Medel/Arnel, and her boy toy Aldon - until Medel/Arnel and Aldon fall in love with each other!",3.808,['romance'],"philippines, gay theme",8
992778,Sosyal Medya,16/6/2023,tt28232262,tl,,0.84,"['drama', 'thriller']",,5
992777,Stuck on You,11/6/2021,,tl,"We all have our fantasies. We'd all like to believe that dreams do come true. At least once in our lives, we've dreamed of having the perfect love story. But life isn't a fairy tale. One hopeless romantic. One emotionally unavailable. What could go wrong? After what was originally supposed to be just a hook up, JM and Reb are made to look beyond their desires and genuinely get to know each other better when they’re forced to lockdown with each other. Will 14 days lead to forever?",0.6,"['drama', 'romance']",,3
949355,Wala’y Nidanguynguy,1/1/2017,,tl,"This film is based on Pagsalop sa Adlaw (Sunset), inspired by the photographs of the late Gene Boyd Lumawag, photography in motion theater production with UP Mindanao Dance Ensemble 2016.",0.6,['drama'],,0
992726,Pete Matipid,3/11/1978,tt1207737,tl,,0.6,['comedy'],,1
992713,Alakdang Gubat,27/6/1976,tt2120016,tl,A young man from the countryside rescues his lady friend from a difficult situation and exacts vengeance upon those who have caused it.,0.839,"['action', 'adventure']",,2
992737,Eva Dragon,26/3/1959,tt5198616,tl,,1.165,"['action', 'drama']",,9
943074,Pilikula: Her Story,25/2/2022,,tl,"Phoebe is an online writer who struggles to write a story because of her past problems. The time is ticking, she needs to make a hit story to keep the position as one of the rising writers in their publication.",0.6,"['romance', 'drama']",,3
949344,Ang Sulat Alang sa Umaabot,1/1/2021,,tl,"Set in a dystopian landscape, humanity's strife for survival causes mankind to reminisce past memories. One man in particular decides to remember a special woman from his past.",0.6,['drama'],,0
949343,Ang Pusil-Pusil ug Ang DVD Player,15/10/2021,,tl,A DVD vendor loses his mind.,0.6,"['comedy', 'drama']",,0
949342,Ang Pagalala sa Nakaraan,1/1/2021,,tl,"Arthur is at the cemetery visiting his mother's grave. John Carlo, his father, and Mariel, a new partner, buys ingredients at the market in the hope to win Arthur's approval.",0.6,['drama'],,0
949353,"Diin ka, Ramon?",1/1/2021,,tl,"At the height of the pandemic, an old Negrense haciendera reminisces about her lost love who became her light and fire in all the tragedies she faced in her life. Their curious love affair unfolds with each love letter she sends him since he vanished, mirroring the same yearning that her fellow Negrenses have for the spirit they have seemingly lost.",0.6,['drama'],,0
949352,Clairvoyant,15/10/2021,,tl,"A young girl's visions grip a family's life as they deal with poverty, the pandemic, and the mysterious.",0.6,['drama'],,0
949348,Bulador de Casa,1/1/2012,tt3100948,tl,"A short, animated film about a boy who learns how to enjoy flying a kite while confronting a menacing household figure.",0.6,['animation'],,7
992696,Beatnik,20/1/1960,tt0370334,tl,"A 1960 Filipino musical comedy starring Dolphy, Panchito, and Susan Roces.",0.826,"['comedy', 'music']",,1
949340,You Got 500K Followers!,5/12/2022,,tl,A social media influencer with half a million followers is responsible for a widespread of misinformation online. What happens next?,0.6,['drama'],,0
993106,Pagibig Ko'y Awitin Mo...,1/4/1977,tt0445615,tl,"This is the story of a man and his music and of a girl and her golden voice, how long can they resist the power of love.",0.6,"['romance', 'music', 'drama']",,3
993148,May Umaga Pang Darating,10/4/1953,tt0422731,tl,,1.4,['drama'],,0
993168,Mister Kasintahan,17/9/1953,tt0447305,tl,The hilarious adventures of a swooning movie fan when she meets her favorite movie star.,0.6,['comedy'],,1
993159,Dalawang Kumander sa WAC,11/7/1966,tt1147496,tl,,0.6,['comedy'],,1
993129,Musikong Bumbong,3/2/1953,tt0777954,tl,,0.847,['drama'],,0
993120,Sacred Memories,12/10/1958,tt0777726,tl,,1.4,"['drama', 'romance']",,3
1018266,Pagbabalik ng Lawin,2/1/1975,tt2094079,tl,"Young Guillen and his mother were sold as slaves to a rich miner after their ship was captured by armed men who also killed their family patriarch. After Guillen escapes the enslavement and was marooned on an unknown island, he then plots his revenge to regain his family's honor.",0.96,"['action', 'adventure']",,2
1018264,As the Moth Flies,,,tl,"During their visit to the psychiatrist, Tonette was asked to evaluate her mentally ill partner, Jett, who is about to enter rehab. By doing so, she unexpectedly uncovers the truth about their dark eerie past.",0.6,"['drama', 'romance']",,3
978587,Manedyer... si Kumander!,23/7/1982,tt0474801,tl,A 1982 Filipino marriage comedy starring Fernando Poe Jr and Susan Roces.,0.6,"['comedy', 'action']",,6
955450,Habangbuhay,22/4/2022,,tl,"A sheltered girl, who grew up in a very protective family, is asking a boy to fight for their love. If only he was not too consumed by his own battles.",1.006,"['romance', 'drama']",,3
922389,Iwasan... Kabaret,17/2/1978,tt2180415,tl,"A 1978 Filipino erotic drama starring Charito Solis, Elisabeth Oropesa, Beth Bautista, and Alma Moreno.",0.6,['drama'],,0
922351,"Tunay na Magkaibigan, Walang Iwanan... Peksman!",7/9/1994,tt0423423,tl,,0.6,"['action', 'comedy']",,6
1018222,Leron Leron Sinta,28/6/1939,tt0764810,tl,,0.6,['drama'],,0
922372,Yakapin Mo Akong Muli,11/3/1992,tt1500764,tl,A 1992 Filipino drama starring Snooky Serna and Albert Martinez.,1.34,"['drama', 'romance']",,3
955495,Best Friends,16/3/2019,,tl,"Two conflicting high school friends get paired for a school project, leading them to unexpected encounters in their lives.",0.6,"['comedy', 'drama']","high school, friendship, slice of life, youths",0
1018592,Paniwalaan Mo,23/9/1993,tt0403401,tl,"A woman, who is in a relationship, develops a friendship with a painter. Later, they realized they want each other more than friends, that made the relationship complicated.",0.833,"['drama', 'romance']",,3
1018591,Huling Pagluha,2/1/1940,tt6085282,tl,,0.6,"['drama', 'comedy', 'music']",,0
1018590,Kataksilan,2/1/1939,tt1090223,tl,,0.6,['drama'],,0
1018627,Kabuhi Kang Maaram,6/8/2022,,tl,"In order to support her daughter's matriculation, a ""Maaram"" who uses her shamanic power to take advantage of her situation must face a dreadful knowing punishment for something she has done.",0.6,"['drama', 'fantasy']",,0
978722,Unos,22/12/2017,,tl,A story about a father and his son’s journey with death and the struggles of letting go on both sides.,0.6,"['animation', 'drama']",,0
978707,Papa Loves Mambo,16/1/1955,tt2854108,tl,,0.6,"['comedy', 'romance']",,8
1017491,Austerity Love,2/1/1958,tt0764689,tl,,0.6,"['comedy', 'romance']",,8
922973,Ero,10/12/2021,tt16437070,tl,A group of high school misfits become unlikely superheroes as they discover their “useless” powers.,0.662,"['adventure', 'action']","superhero, teen movie, superhero team, tagalog, filipino",2
922916,My Dearly Love,13/11/2020,,tl,David asks help from Elise for a special occasion during the pandemic in which everyone is required to stay at home. Will things be successful when unspoken feelings become more visible in one of them?,0.6,"['comedy', 'drama']","teenage love, lockdown, anniversary, teen drama, teenage life, bisaya, covid-19, short film, youth relationship",0
1017592,Bente Quatro,6/8/2022,,tl,"With the rising prices of gasoline, taxi drivers band together to discuss their every day issues surrounding their job as taxi drivers. The following days and weeks, gas prices are set to rise higher and higher.",0.6,['documentary'],,4
978627,Nagkaisang Landas,11/2/1939,tt0900954,tl,,0.6,['drama'],,0
878979,Payback,30/10/2021,tt15622128,tl,"Chased by police, bike thief Isaac asks his boss for help but gets the cold shoulder. He then plans vengeance against the boss... Payback depicts a man caught in a slum's crime ring.",1.467,"['thriller', 'action']",,2
1017823,Kuta,24/8/2022,,tl,"Five social media influencers are invited to a private resort in a remote province to create a series of promotional posts highlighting the resort owned by a mysterious benefactor. The resort is said to be haunted. Part of the competition is to catch the ghost on camera and whoever had a clear shot of the phantom gets 500,000 pesos. But what turns out to be a prank show set up by the social media star turns horrifying as the group stumbles out of the resort's confines and into the jungle something monstrous awaits.",1.181,['horror'],,7
1017816,Bino and Clayd,26/3/1969,tt1184955,tl,"Divina at her best, Bino at his ruggedest, and Berting at his toughest, they call themselves the unholy trio as they blast their way to hell.",0.6,"['action', 'comedy']",,6
1017812,Wala Kang Kapantay,5/12/1960,tt4840052,tl,,0.6,['drama'],,0
1017808,Chinita,18/8/1959,tt1210151,tl,It all started when Nestor and Lou became fascinated by the slits in the skirts of Luz and Angie from then on it is a merry chase that ends at the altar for all four.,0.627,"['romance', 'comedy']",,8
955371,Anak ng Tondo,29/9/1985,tt0467522,tl,"Between yesterday and today, when innocent dreams turn into reality, a man seeks his past to face a violent tomorrow!",0.6,"['action', 'drama']",,9
1019298,Laban sa Lahat,7/10/1958,tt0903875,tl,Two against a world on tyranny and greed.,0.6,['action'],,2
978255,El Vibora,18/6/1972,tt0787233,tl,"A re-telling of Artemio Ricarte, a Filipino patriot who fought against the Spanish and later Americans. He was later supported by the Japanese during WWII. Nickname was ""El Vibora"" (the Viper).",0.889,"['action', 'adventure', 'fantasy']","gun, revenge, colonialism",2
1018878,Mr. Announcer,19/7/1959,tt5783336,tl,,1.091,['drama'],,0
1018903,Hampas-Lupa,25/12/1936,tt0903845,tl,,0.6,['drama'],,0
1018973,9 Laban sa Lahat,26/2/1964,tt5191002,tl,"Against overwhelming odds, nine men fought like hell to uphold a glorious tradition of courage and heroism.",1.097,['action'],,2
1018925,Sa Iyo Ang Langit Sa Akin Ang Lupa,2/1/1996,tt0378688,tl,,0.6,"['action', 'comedy']",,6
1018919,"Mahal Kita, Walang Iwanan",9/2/2000,tt0347472,tl,,0.841,"['drama', 'romance']",,3
1018929,Sanib,31/8/2020,,tl,Three victims of alleged demonic harassment tell their harrowing tales of survival.,0.6,['documentary'],,4
955549,The 13th Sultan,23/9/1949,tt0764678,tl,The greatest adventure story of our time. Filmed for the first time in the Philippines in thrilling sepia tone and exciting natural color.,0.6,"['action', 'adventure']",,2
955629,Machete: Istatwang Buhay,10/5/1990,tt0402352,tl,"A machete-wielding sculpture mysteriously comes alive helps people, fulfills the sexual fantasies of its sculptress and goes back to being lifeless again.a machete-wielding sculpture mysteriously comes alive helps people, fulfills the sexual fantasies of its sculptress and goes back to being lifeless again.",0.844,"['fantasy', 'thriller']",,5
1019016,Maria Makinang,6/8/2022,,tl,"Maria, a girl who only manifests and ages whenever there's a full moon, strikes a decade-spanning friendship with a boy and witnesses their relationship and the world around them change drastically over years that to her appear only like days.",0.6,['drama'],,0
978370,May Bakas Ang Lumipas,8/10/1954,tt0359674,tl,,0.84,"['drama', 'romance']",,3
1019011,Si Biboy Kag Ang Sigbin Sa Siudad,6/8/2022,,tl,"Biboy chases after a sigbin, a creature that took his father away. During his search, he is met with warnings, which instead of discouraging him, only push him to probe further. In his search, he meets kids whose family members were also taken away by the sigbin.",0.6,['animation'],,7
1019004,Spacebound,6/8/2022,,tl,"A lonely alien- Furud, who lives in her own settlement that has been destroyed by a meteor finds a friend in Stian; an astronaut that had crashed onto her planet.",0.6,['animation'],,7
1018997,Con Ambre,6/8/2022,,tl,"A story about a Lola who cooked dinuguan on her way to deliver her dish an unknow figures stalks her,",0.6,['animation'],,7
978364,Mister Dupong,19/9/1954,tt0787092,tl,,0.6,"['romance', 'comedy']",,8
1015837,Wala Kang Paki,6/9/1958,tt0419257,tl,,0.6,"['drama', 'music']",,0
1015834,Bad Boy,22/11/1957,tt0764694,tl,,0.6,['action'],,2
1015830,Nognog,12/12/1980,tt1167659,tl,"A series of misadventures and crazy screwballs of a cute, dark skinned young boy named Nognog.",0.852,['comedy'],,1
954933,Umpisahan Mo... Tatapusin Ko!,14/12/1983,tt0409411,tl,,0.84,['action'],,2
1015677,Wetsitales : The Flood Story,7/8/2022,,tl,"The world was refreshed after the flood, this is the version this side of the world. A Bukidnon Folk Tale from the Philippines.",0.6,"['fantasy', 'animation']",,7
1015679,Wetsitales : How The Moon and Stars Came to Be,7/8/2022,,tl,A lady lost her finest jewelry only to find it up the night sky. A Bukidnon Folk Tale from the Philippines,0.6,"['animation', 'fantasy']",,7
1015682,Black Sheep,6/8/2022,,tl,A teenage girl escapes her uncle's burial to visit her friend to talk about how she has to continue with life with justice sinking together with her uncle's grave.,0.6,['drama'],,0
954942,Book of Love,28/11/1950,tt0791407,tl,,0.6,['drama'],,0
979037,Ito Ang Aming Daigdig,5/5/1955,tt0787046,tl,"Fresh from the Korean campaign, Roberto saves a boy from a group of bullies. To calm the boy, Roberto assures him he is the boy's long-lost father. Roberto sets out to help the boy and his mother, but complications arise when he falls in love with Lilay, a factory worker at Roberto's new job.",1.341,['drama'],,0
979043,Divisoria Quiapo,10/5/1956,tt2909390,tl,,0.841,['romance'],,8
979066,Rodora,7/8/1956,tt0371141,tl,"A story of a mother and daughter separated by fate, the mother who have no memory of the child she bore, and the daughter who hopes to find her long-lost mother.",0.641,"['comedy', 'drama']",,0
979076,Chabacano,14/2/1956,tt0421959,tl,"The Whole Town's Out To Meet Him - The Dashing ""Toreador"" From ""Spain"" - Who Turns Out To Be A - CHABACNO.",1.128,['comedy'],,1
979055,North Harbor,8/8/1961,tt1147611,tl,,1.129,"['action', 'thriller', 'drama']",,9
979047,Lagablab sa Silangan,14/3/1956,tt5927576,tl,The exciting story of the PRFTOK fighting battalion in the Korean War.,0.6,"['action', 'war', 'drama']",,9
1015271,In Passing,7/8/2022,,tl,"Two strangers independently recall an insignificant, melancholic moment from their time in college nine years ago.",0.6,['animation'],,7
1015124,Now and Forever,30/12/1953,tt0212396,tl,"The true-to-life story of Miss Finland Armi Kuusela who was crowned Miss Universe in the first Miss Universe pageant held in 1952. In 1953, some nine months after she won the Miss Universe title, Armi was invited by the Philippine International Fair Committee to crown that year’s Miss Philippines, in the course of her stay, she met Virgilio Hilario, a Filipino businessman, through a blind date in Baguio, the two were eventually married in Tokyo that year. Kuusela chose to relinquish her crown shortly before her reign ended as Miss Universe",1.091,"['history', 'romance']",,8
954792,The Flight of Banog,1/4/2022,tt17592690,tl,"A old man from the Panay Bukidnon Indigenous Peoples of the Philippines named Amang Baoy, and his youngest son, Rohan, sit quietly in a bonfire under the full moon one evening when the latter looked very sad.",0.6,['fantasy'],,7
1015500,Walai,30/10/2006,tt15216084,tl,"Walai prods on the memories of four Muslim women who once lived in the infamous White House in Cotabato City. The documentary seeks narratives in ""places...we tend to feel without history."" It traces the past through the women's experience of what has happened inside the wrecked home-nostalgia and fear, loss and love, and birth and death.",0.6,['documentary'],,4
1015498,Mountain to Cry For,1/1/2018,tt9215164,tl,"Images of Singapore and Malaysia converses with musings of an uprooted Tausug family about the conundrums of their identity and history in this film, which mainly draws inspiration from myths about a beloved mountain in Sulu, Mindanao, Philippines.",0.6,['documentary'],,4
1015544,Home Sweet Home,17/2/1983,tt0434084,tl,"A man leaves his children to his older sister when he goes to Saudi Arabia to work. The sister maltreats the children, so they all leave her home.",1.34,"['comedy', 'drama']",,0
924951,Tanzan the Mighty,3/2/1962,tt0371290,tl,"A story about Tanzan a wild man who was sought out by a hunter, the hunter then finds out about both granddaughters being alive and well but both living in the jungle.",0.6,"['action', 'adventure', 'comedy']",,6
924955,Wanted: Wives,10/10/1980,tt2294937,tl,"A film based on the files of the Lonely Hearts Club where lonely men and women hope to find company and eventually, life-time partners.",0.6,"['drama', 'romance']",,3
924946,Order to Kill,15/8/1985,tt0374931,tl,,0.84,"['action', 'drama']",,9
1017068,Sparring Partner,1/3/1959,tt5790680,tl,Your favorite teenage stars in a story about today's youth rollicking their way thru life.,0.627,"['comedy', 'music']",,1
1017091,IAMANNIKA,6/8/2021,,tl,"Amidst the pandemic, Annika, a 10-year-old student attending her online class, came across a school requirement pertaining to women. As she does her school work she pondered upon society's expectation of women alongside her mother, who she highly looked up to.",0.6,"['animation', 'drama']",,0
1017085,Memories of a Love Story,24/8/2022,tt21938042,tl,"A story that follows Eric, a young man returning to his old hometown to fulfill his mother’s wish for him to scatter her ashes there.  He will meet his childhood friend Jericho and they will reconnect recalling distant memories of their youth.",1.4,"['drama', 'romance']",,3
1017083,Casa Grande,13/8/1958,tt0418591,tl,,0.6,"['drama', 'music']",,0
955168,Macho Gigolo,20/3/1981,tt2330971,tl,,0.626,"['action', 'drama']",,9
1016950,Maalaala Mo Kaya?,29/6/1973,tt0359633,tl,,0.6,"['drama', 'romance']",,3
955158,Angkinin Mo Ako,19/5/1983,tt1418784,tl,A young woman desperately long intimacy.,0.6,"['drama', 'romance']",,3
1017200,unti-unti,7/8/2022,,tl,"As time passes by with dementia patients, faded memories turn into fragments that their minds could not remember every detail. The power of photos holds in capturing moments, it can be a witness, and also immortalize time. Photographs fade too, over time details from the photo can be erased . But without one’s mindfulness as it degenerates, photos are just another tangible thing we have left. How can a machine process without its processor?",0.6,['drama'],,0
923353,Tukso si Charito 2,20/10/2014,tt0453237,tl,porny flic,0.957,['drama'],,0
923356,Sa Pagitan ng Langit,27/7/2005,tt1422740,tl,Apo Lorenzo is well known to their barrio as a faith healer. Little do they know that he is a leader of a cult and taking advantage of his female patients.,0.655,['drama'],,0
1016389,Hulagway,,,tl,"This documentary features the endangered languages of the Dupaninan Agta in Isabela, and the Tandulanen Tagbanua in Palawan, Philippines. The film follows the journey of Consuelo and Robert against the backdrop of the changing ecosystem in the grasslands of Isabela, where endemic grasses are being slowly displaced by invasive foreign species, and ends in the beaches of Palawan once inhabited by mythological crabs. As a poetic and lyrical rumination on the beauty of words, this docu shows how language is indeed the soul of a culture.",0.6,['documentary'],,4
1016264,Be My Love,22/2/1958,tt1207634,tl,,0.6,"['comedy', 'romance']",,8
1016258,Rose Tattoo ng Buhay Ko,2/10/1958,tt1175086,tl,,0.6,"['music', 'romance']",,8
924051,Where Love Has Gone,2/3/1984,tt0439041,tl,A young couple's blossoming love against an adult romance gone sour.,1.09,"['drama', 'romance']",,3
923705,14 Going Steady,7/9/1984,tt0387000,tl,Three high school girls on the verge of adolescence.,0.673,"['comedy', 'romance', 'drama']",,3
923711,Uhaw sa Kalayaan,6/6/1980,tt0778142,tl,Iron-hand discipline imposed by parents on their privileged children is deemed unappreciated and wasted.,0.6,['drama'],"rape, christmas reunion, christmas",0
1016748,"Twinkle, Twinkle Little Stars",19/12/1970,tt0360119,tl,,0.6,"['family', 'drama']",,0
955144,Geronimo,15/5/1981,tt1407207,tl,A young man assumes leadership of his tribe by virtue of his courage and bravery.,0.84,['action'],,2
1016835,Walang Takot,15/1/1959,tt1210179,tl,"A story about two feuding families, whose loves and hates are as big as the great outdoors, a drama of cattle barong, of men fast on the draw and ladies just as deadly as they are charming.",0.826,"['western', 'action', 'romance']",,2
923748,Iskandalo,13/7/1979,tt1171688,tl,A love story about a guy with a broken family a girl who slept with her professor.,1.126,['drama'],"christmas music, christmas",0
923766,Cornelia Ramos Story: Ako Ang Nagwagi,11/3/1992,tt2152695,tl,A 1992 Filipino drama starring Snooky Serna.,0.6,['drama'],,0
1022932,Always,28/9/2022,tt22053714,tl,"As the fates of an ex-boxer who closed his heart to the world  and a spirited telemarketer who is slowly losing her vision intertwine, their pasts are revealed in a blooming relationship.",2.019,"['drama', 'romance']",,3
1022958,Oro Blanco,21/9/1965,tt1158305,tl,"Beauty on the run, every friend a suspect, every breath a gasp of fear, and only one gallant to brave all odds.",0.6,['action'],,2
1022921,Pabuya,21/9/2023,tt22060496,tl,"Gang leader, Pepe, is chased by his rival gangs and the police so he runs to his old flame, Bella, who he trust. But this trust is shaken when the police issues a reward for his capture.",9.832,"['action', 'thriller']",,2
956554,Pinagbuklod ng Pag-Ibig,19/1/1978,tt0189002,tl,Mina is a commercial model struggling to provide financial assistance to her ill mother when she meets the arrogant painter Dino. He offers her to be a model for his work of art which she accepted. This draw them closer to each other until Mina learns of Dino's past relationship that eventually becomes a hindrance to their budding romance.,0.6,"['drama', 'romance']",,3
956546,Young Love,1/1/1970,tt0360223,tl,A story about two young singers who fell in love when they both auditioned in a singing contest.,0.6,"['romance', 'music']",,8
977237,Isabelita,4/6/1952,tt6355282,tl,,0.6,"['drama', 'music']",,0
918054,Unveiling The Horse Demon,17/1/2017,tt8919664,tl,"A young man searches for his father and encounters natural and supernatural forces, which ultimately lead him to unveil his true identity.",0.6,['horror'],,7
918020,Puntod,9/10/2009,tt1529321,tl,Baby is a 10-year old deaf mute who was born amidst the stench of poverty. Destitution was her first teacher. The cruel realities of life were magnified to her through her gift of sight.,0.6,['drama'],,0
918000,Bubog,5/7/2017,tt8372020,tl,A depiction of Philippines war on drugs.,0.885,['drama'],,0
917993,Tibak,28/8/2016,tt7156542,tl,"The film is based on the progressive and nationalist youth organization “Kabataang Makabayan” (KM), founded in 1964. Kabataang Makabayan was led and co-founded by Prof. Jose Ma. Sison, four years before they also reestablished the Communist Party of the Philippines",0.601,"['history', 'drama']",pinoy,0
917999,"Mirror, Mirror On the Wall",8/9/1988,tt0497125,tl,Three older women become young again with the help of a magical mirror.,1.527,"['comedy', 'romance', 'fantasy']",,8
977271,Saykopatik,16/9/1952,tt5705900,tl,,0.6,['drama'],,0
977459,Everything But The Rain,1/12/2021,,tl,A rape victim's final recollections.,1.4,['drama'],,0
1022452,Operation: Discotheque,1/7/1967,tt0344158,tl,,0.853,['comedy'],,1
977446,Basura,14/9/2020,,tl,"Roberth Fuentes uses his body to perform and uses the camera as a tool to not only document and make films, he tells a story of himself and his community. Roberth deals with the many issues facing him and his community including environmental issues, specifically garbage and plastic in our oceans. Coming from a family of fishermen himself, the issues connected to the sea are dear to him. Bantayan Island mainly relies on the sea for income and food, his mission is to use his work to bring awareness on his home island but also to other places because we are connected.",0.6,['documentary'],,4
977463,Water Well,6/8/2022,,tl,A newbie father tells a magical story of a hero to her daughter through a simple shadow play.,0.6,['documentary'],,4
1022205,Here Comes the Bride,1/4/1989,tt0466826,tl,The approaching marriage of a young daughter brings back memories of how her parents fought for their love.,0.6,['drama'],,0
977477,If Lucky in the Palm of Transplantation,6/3/2022,,tl,"In a seemingly peaceful garden, a lone seed blooms in the hands of love until consecutive natural disasters cloud, flood, shake, and dry out the joy in their peaceful sunny days.",0.6,['drama'],,0
977490,Mga Obra Ni Jason,7/12/2021,,tl,"A painter in Sta. Cruz, Laguna has a very interesting quirk which he uses to achieve his greatest trophy of all, a wife and three lovely kids.",0.6,['documentary'],,4
977494,Lassitude,1/5/2022,,tl,A student who just got home doze off just to see himself in situations that bring him uncanny circumstances.,0.6,['drama'],,0
977495,Calls of Memoirs,16/4/2022,,tl,A mother grieves for her son and husband. She is doing her best to overcome her depression but succumbs to madness.,0.6,['drama'],,0
977485,Kasulaw,20/3/2022,,tl,"Lea, who is in a disadvantaged state, wishes for better things with her sibling, which leads to their demise.",0.6,['drama'],,0
1022222,Bahad,5/2/2021,tt16252896,tl,Brave CHDF fighters defend their land against marauders.,0.6,['action'],based on true story,2
977471,Pagnamaan Na Tribu Imalawa,1/2/2022,,tl,"The story follows the Imalawa Tribe of Vintar, Ilocos Norte, as they strive for cultural preservation, rights, and acceptance. Tribu Imalawa is based in Barangay Isic-Isic at Sitio Dasar, deep in the Valley's hinterlands, within the mountain peaks. The plot revolved around the elders' desire to preserve their culture and pass it on to the next generation. They are worried that new technologies and the passage of time may cause them to lose their heritage.",0.6,['documentary'],,4
918470,Prinsipe Sabong,15/6/2009,tt1395228,tl,"It's a story about the search for Prinsipe Sabong. The best gamecock that beat Joey's 12-time Champion cock. He went back home to look for it. But Joey found Love instead. Love of his father. Love of his brother Love of his adoptive siblings... But the forbidden love of a woman prompted him to leave his home once again. So when he finally found Prinsipe Sabong, The search ended. But not the quest",0.6,"['family', 'romance']",,8
1022525,Adonis in the Dark,10/12/2020,,tl,Adonis sa Dilim is a docudrama about male prostitution.,0.6,"['documentary', 'drama']",,0
1022515,Gandemic,20/8/2021,,tl,VICE GANDA GANDEMIC: The VG-tal Concert (The Repeat) chunyt!,0.6,['music'],,7
1022463,Susanang Daldal,15/3/1962,tt1151898,tl,,0.665,"['action', 'comedy']",,6
